experiment,year,gini,compliance_rate,evasion_rate,total_sugar,population,avg_punishment_count,avg_evasion_success
enhanced_test,489,0.28585429068974144,0.027777777777777776,0.2777777777777778,78.21262774859434,14.0,10.0,0.15
enhanced_test,490,0.2349536602066521,0.1,0.2277777777777778,77.43837465300454,14.0,10.0,0.07777777777777778
enhanced_test,491,0.24222978103279613,0.05,0.25,77.2663294200063,14.0,10.0,0.0
enhanced_test,492,0.27386010598810384,0.0,0.3,77.18914590672998,14.0,10.0,0.05
enhanced_test,493,0.2700074092136925,0.0,0.3,75.37159260511677,14.0,10.0,0.05
enhanced_test,494,0.258048919039515,0.12777777777777777,0.25,74.82780640028554,14.0,10.0,0.05
enhanced_test,495,0.24796339249829624,0.05,0.2777777777777778,73.89852229322689,14.0,10.0,0.027777777777777776
enhanced_test,496,0.2709921139584175,0.05,0.25,75.75267427498676,14.0,10.0,0.0
enhanced_test,497,0.30900288454997704,0.12777777777777777,0.3,77.90424345456722,14.0,10.0,0.05
enhanced_test,498,0.3033877479535654,0.2,0.25,81.60824908285309,14.0,10.0,0.1
enhanced_test,499,0.31900214858259013,0.15,0.25,86.99434188018867,14.0,10.0,0.15
enhanced_test,500,0.25928086256934624,0.15,0.25,86.97264238949816,14.0,10.0,0.15
enhanced_test,501,0.25757734462901083,0.17777777777777776,0.25,86.58380093417831,14.0,10.0,0.1
enhanced_test,502,0.2868162077700427,0.2277777777777778,0.2777777777777778,90.03276414369611,14.0,10.0,0.15
enhanced_test,503,0.25906069251152763,0.2,0.2277777777777778,91.67249529828726,14.0,10.0,0.2
enhanced_test,504,0.2941245024974325,0.17777777777777776,0.2277777777777778,90.37284688219914,14.0,10.0,0.2
enhanced_test,505,0.2876859968502179,0.12777777777777777,0.2777777777777778,87.64541035075408,14.0,10.0,0.15
enhanced_test,506,0.304988634798684,0.12777777777777777,0.2777777777777778,87.86173607104172,14.0,10.0,0.1
enhanced_test,507,0.2842240172441475,0.12777777777777777,0.2777777777777778,81.34506807138234,14.0,10.0,0.0
enhanced_test,508,0.25791642327259123,0.027777777777777776,0.37777777777777777,77.75629246232069,14.0,10.0,0.05
enhanced_test,509,0.2852722923211122,0.0,0.37941176470588234,78.72308932634564,13.5,10.0,0.1
enhanced_test,510,0.3113698685742361,0.07941176470588235,0.37941176470588234,80.2829325852381,13.5,10.0,0.15
enhanced_test,511,0.32200432356159725,0.17941176470588235,0.27941176470588236,79.2082677509064,13.5,10.0,0.15
enhanced_test,512,0.3198540289128299,0.15,0.25,78.91950907721534,13.5,10.0,0.15
enhanced_test,513,0.33292657622703803,0.17941176470588235,0.25,78.66495734657937,13.5,10.0,0.15
enhanced_test,514,0.3033037890669865,0.0,0.35,73.73260835302327,13.5,10.0,0.05
enhanced_test,515,0.2967725325566768,0.029411764705882353,0.25,75.02565165147867,13.5,10.0,0.05
enhanced_test,516,0.3184691748138664,0.029411764705882353,0.25,77.02575697707096,13.5,10.0,0.05
enhanced_test,517,0.28833117601666947,0.0,0.25,75.17298432643645,13.5,10.0,0.05
enhanced_test,518,0.21780815338887638,0.0,0.3,73.38565177891414,13.0,10.0,0.1
enhanced_test,519,0.23963976834377332,0.03125,0.25,72.70429731703553,13.0,10.0,0.05
enhanced_test,520,0.24850584875123838,0.03125,0.3,72.7797204788161,13.0,10.0,0.1
enhanced_test,521,0.21710916713764772,0.0,0.25,72.20655930329167,13.0,10.0,0.05
enhanced_test,522,0.24385051803709257,0.0,0.2,73.51030401336916,13.0,10.0,0.05
enhanced_test,523,0.24316602678782628,0.03125,0.2,74.78897060136042,13.0,10.0,0.05
enhanced_test,524,0.2537308989051418,0.0,0.28125,75.81626552010258,13.0,10.0,0.15
enhanced_test,525,0.26162120232969477,0.0625,0.28125,78.71868164128874,13.0,10.0,0.15
enhanced_test,526,0.28524446575511897,0.0,0.29375,78.60919998711647,13.0,10.0,0.13125
enhanced_test,527,0.3053469982965854,0.03125,0.3125,78.3895440939111,13.0,10.0,0.18125
enhanced_test,528,0.3165315762527705,0.0,0.3125,76.5401229182284,13.0,10.0,0.2
enhanced_test,529,0.2590700117410756,0.03125,0.2625,74.8479689364724,13.0,10.0,0.05
enhanced_test,530,0.2878032959215606,0.0,0.2625,74.52732577470775,13.0,10.0,0.0
enhanced_test,531,0.30594304810098794,0.1125,0.3125,75.8168031858387,13.0,10.0,0.05
enhanced_test,532,0.30625827187423904,0.0,0.34375,76.32283691324565,13.0,10.0,0.08125
enhanced_test,533,0.32293387839969057,0.03125,0.2625,74.49864871587329,13.0,10.0,0.05
enhanced_test,534,0.3224423705488494,0.0,0.23125,72.32338680937788,13.0,10.0,0.05
enhanced_test,535,0.3291603532164593,0.03125,0.18125,70.03199141196617,13.0,10.0,0.1
enhanced_test,536,0.34979693334446416,0.0,0.15,71.13960986696546,13.0,10.0,0.1
